match_id,match_date,competition,competition_stage,home_team,away_team,home_score,away_score,home_odds,draw_odds,away_odds,num_bets_home,num_bets_draw,num_bets_away,odds_source,bookmaker,snapshot_type,source_match_url,official_result_url
2022-12-02_cameroon_brazil,2022-12-02,FIFA World Cup,Group Stage,Cameroon,Brazil,1.0,0.0,8.95,5.19,1.33,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-02_cameroon_brazil,2022-12-02,FIFA World Cup,Group Stage,Cameroon,Brazil,1.0,0.0,11.0,5.5,1.37,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-02_serbia_switzerland,2022-12-02,FIFA World Cup,Group Stage,Serbia,Switzerland,2.0,3.0,2.55,3.3,2.8,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-02_serbia_switzerland,2022-12-02,FIFA World Cup,Group Stage,Serbia,Switzerland,2.0,3.0,2.62,3.45,2.98,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-02_serbia_switzerland,2022-12-02,FIFA World Cup,Group Stage,Serbia,Switzerland,2.0,3.0,2.51,3.31,2.81,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-02_serbia_switzerland,2022-12-02,FIFA World Cup,Group Stage,Serbia,Switzerland,2.0,3.0,2.55,3.4,2.9,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-02_ghana_uruguay,2022-12-02,FIFA World Cup,Group Stage,Ghana,Uruguay,0.0,2.0,4.5,3.8,1.75,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-02_ghana_uruguay,2022-12-02,FIFA World Cup,Group Stage,Ghana,Uruguay,0.0,2.0,4.9,4.0,1.8,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-02_ghana_uruguay,2022-12-02,FIFA World Cup,Group Stage,Ghana,Uruguay,0.0,2.0,4.53,3.74,1.77,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-02_ghana_uruguay,2022-12-02,FIFA World Cup,Group Stage,Ghana,Uruguay,0.0,2.0,4.6,3.9,1.82,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-02_south_korea_portugal,2022-12-02,FIFA World Cup,Group Stage,South Korea,Portugal,2.0,1.0,4.0,3.75,1.85,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-02_south_korea_portugal,2022-12-02,FIFA World Cup,Group Stage,South Korea,Portugal,2.0,1.0,4.5,3.95,1.89,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-02_south_korea_portugal,2022-12-02,FIFA World Cup,Group Stage,South Korea,Portugal,2.0,1.0,4.25,3.73,1.82,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-02_south_korea_portugal,2022-12-02,FIFA World Cup,Group Stage,South Korea,Portugal,2.0,1.0,4.4,3.9,1.86,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-01_costa_rica_germany,2022-12-01,FIFA World Cup,Group Stage,Costa Rica,Germany,2.0,4.0,26.0,11.0,1.08,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-01_costa_rica_germany,2022-12-01,FIFA World Cup,Group Stage,Costa Rica,Germany,2.0,4.0,32.0,12.0,1.12,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-01_costa_rica_germany,2022-12-01,FIFA World Cup,Group Stage,Costa Rica,Germany,2.0,4.0,24.4,10.6,1.09,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-01_costa_rica_germany,2022-12-01,FIFA World Cup,Group Stage,Costa Rica,Germany,2.0,4.0,31.0,12.0,1.12,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-01_japan_spain,2022-12-01,FIFA World Cup,Group Stage,Japan,Spain,2.0,1.0,6.5,4.33,1.5,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-01_japan_spain,2022-12-01,FIFA World Cup,Group Stage,Japan,Spain,2.0,1.0,7.4,4.7,1.52,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-01_japan_spain,2022-12-01,FIFA World Cup,Group Stage,Japan,Spain,2.0,1.0,6.98,4.35,1.46,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-01_japan_spain,2022-12-01,FIFA World Cup,Group Stage,Japan,Spain,2.0,1.0,7.5,4.6,1.5,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-01_canada_morocco,2022-12-01,FIFA World Cup,Group Stage,Canada,Morocco,1.0,2.0,4.75,3.4,1.83,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-01_canada_morocco,2022-12-01,FIFA World Cup,Group Stage,Canada,Morocco,1.0,2.0,5.1,3.6,1.89,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-01_canada_morocco,2022-12-01,FIFA World Cup,Group Stage,Canada,Morocco,1.0,2.0,4.71,3.41,1.82,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-01_canada_morocco,2022-12-01,FIFA World Cup,Group Stage,Canada,Morocco,1.0,2.0,5.0,3.55,1.86,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-01_croatia_belgium,2022-12-01,FIFA World Cup,Group Stage,Croatia,Belgium,0.0,0.0,3.0,3.4,2.37,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-01_croatia_belgium,2022-12-01,FIFA World Cup,Group Stage,Croatia,Belgium,0.0,0.0,3.25,3.5,2.44,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-01_croatia_belgium,2022-12-01,FIFA World Cup,Group Stage,Croatia,Belgium,0.0,0.0,2.97,3.34,2.38,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-12-01_croatia_belgium,2022-12-01,FIFA World Cup,Group Stage,Croatia,Belgium,0.0,0.0,3.05,3.5,2.55,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-30_poland_argentina,2022-11-30,FIFA World Cup,Group Stage,Poland,Argentina,0.0,2.0,8.5,4.5,1.4,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-30_poland_argentina,2022-11-30,FIFA World Cup,Group Stage,Poland,Argentina,0.0,2.0,8.8,4.9,1.46,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-30_poland_argentina,2022-11-30,FIFA World Cup,Group Stage,Poland,Argentina,0.0,2.0,8.15,4.44,1.41,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-30_poland_argentina,2022-11-30,FIFA World Cup,Group Stage,Poland,Argentina,0.0,2.0,8.5,4.7,1.44,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-30_saudi_arabia_mexico,2022-11-30,FIFA World Cup,Group Stage,Saudi Arabia,Mexico,1.0,2.0,5.5,4.2,1.57,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-30_saudi_arabia_mexico,2022-11-30,FIFA World Cup,Group Stage,Saudi Arabia,Mexico,1.0,2.0,5.6,4.4,1.67,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-30_saudi_arabia_mexico,2022-11-30,FIFA World Cup,Group Stage,Saudi Arabia,Mexico,1.0,2.0,5.4,4.13,1.6,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-30_saudi_arabia_mexico,2022-11-30,FIFA World Cup,Group Stage,Saudi Arabia,Mexico,1.0,2.0,5.75,4.35,1.62,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-30_australia_denmark,2022-11-30,FIFA World Cup,Group Stage,Australia,Denmark,1.0,0.0,7.0,5.0,1.4,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-30_australia_denmark,2022-11-30,FIFA World Cup,Group Stage,Australia,Denmark,1.0,0.0,7.8,5.1,1.47,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-30_australia_denmark,2022-11-30,FIFA World Cup,Group Stage,Australia,Denmark,1.0,0.0,7.65,4.66,1.4,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-30_australia_denmark,2022-11-30,FIFA World Cup,Group Stage,Australia,Denmark,1.0,0.0,8.0,5.0,1.44,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-30_tunisia_france,2022-11-30,FIFA World Cup,Group Stage,Tunisia,France,1.0,0.0,5.75,3.8,1.61,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-30_tunisia_france,2022-11-30,FIFA World Cup,Group Stage,Tunisia,France,1.0,0.0,6.6,4.1,1.65,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-30_tunisia_france,2022-11-30,FIFA World Cup,Group Stage,Tunisia,France,1.0,0.0,5.84,3.81,1.61,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-30_tunisia_france,2022-11-30,FIFA World Cup,Group Stage,Tunisia,France,1.0,0.0,6.0,4.0,1.64,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-29_iran_united_states,2022-11-29,FIFA World Cup,Group Stage,Iran,United States,0.0,1.0,4.2,3.4,1.9,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-29_iran_united_states,2022-11-29,FIFA World Cup,Group Stage,Iran,United States,0.0,1.0,4.6,3.6,1.97,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-29_iran_united_states,2022-11-29,FIFA World Cup,Group Stage,Iran,United States,0.0,1.0,4.03,3.45,1.93,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-29_iran_united_states,2022-11-29,FIFA World Cup,Group Stage,Iran,United States,0.0,1.0,4.25,3.5,2.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-29_wales_england,2022-11-29,FIFA World Cup,Group Stage,Wales,England,0.0,3.0,8.5,4.2,1.44,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-29_wales_england,2022-11-29,FIFA World Cup,Group Stage,Wales,England,0.0,3.0,9.8,4.6,1.45,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-29_wales_england,2022-11-29,FIFA World Cup,Group Stage,Wales,England,0.0,3.0,8.45,4.35,1.41,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-29_wales_england,2022-11-29,FIFA World Cup,Group Stage,Wales,England,0.0,3.0,9.5,4.5,1.44,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-29_ecuador_senegal,2022-11-29,FIFA World Cup,Group Stage,Ecuador,Senegal,1.0,2.0,2.45,3.0,3.25,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-29_ecuador_senegal,2022-11-29,FIFA World Cup,Group Stage,Ecuador,Senegal,1.0,2.0,2.54,3.15,3.4,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-29_ecuador_senegal,2022-11-29,FIFA World Cup,Group Stage,Ecuador,Senegal,1.0,2.0,2.44,3.01,3.18,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-29_ecuador_senegal,2022-11-29,FIFA World Cup,Group Stage,Ecuador,Senegal,1.0,2.0,2.5,3.1,3.3,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-29_qatar_netherlands,2022-11-29,FIFA World Cup,Group Stage,Qatar,Netherlands,0.0,2.0,15.0,7.0,1.18,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-29_qatar_netherlands,2022-11-29,FIFA World Cup,Group Stage,Qatar,Netherlands,0.0,2.0,19.5,7.8,1.21,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-29_qatar_netherlands,2022-11-29,FIFA World Cup,Group Stage,Qatar,Netherlands,0.0,2.0,14.61,6.81,1.19,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-29_qatar_netherlands,2022-11-29,FIFA World Cup,Group Stage,Qatar,Netherlands,0.0,2.0,17.0,7.25,1.21,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-28_portugal_uruguay,2022-11-28,FIFA World Cup,Group Stage,Portugal,Uruguay,2.0,0.0,1.9,3.3,4.5,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-28_portugal_uruguay,2022-11-28,FIFA World Cup,Group Stage,Portugal,Uruguay,2.0,0.0,1.98,3.5,4.7,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-28_portugal_uruguay,2022-11-28,FIFA World Cup,Group Stage,Portugal,Uruguay,2.0,0.0,1.92,3.29,4.34,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-28_portugal_uruguay,2022-11-28,FIFA World Cup,Group Stage,Portugal,Uruguay,2.0,0.0,1.95,3.4,4.6,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-28_brazil_switzerland,2022-11-28,FIFA World Cup,Group Stage,Brazil,Switzerland,1.0,0.0,1.5,4.2,7.5,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-28_brazil_switzerland,2022-11-28,FIFA World Cup,Group Stage,Brazil,Switzerland,1.0,0.0,1.5,4.4,9.0,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-28_brazil_switzerland,2022-11-28,FIFA World Cup,Group Stage,Brazil,Switzerland,1.0,0.0,1.47,4.19,7.4,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-28_brazil_switzerland,2022-11-28,FIFA World Cup,Group Stage,Brazil,Switzerland,1.0,0.0,1.5,4.35,8.5,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-28_south_korea_ghana,2022-11-28,FIFA World Cup,Group Stage,South Korea,Ghana,2.0,3.0,2.75,3.1,2.75,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-28_south_korea_ghana,2022-11-28,FIFA World Cup,Group Stage,South Korea,Ghana,2.0,3.0,2.84,3.2,2.94,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-28_south_korea_ghana,2022-11-28,FIFA World Cup,Group Stage,South Korea,Ghana,2.0,3.0,2.7,3.07,2.79,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-28_south_korea_ghana,2022-11-28,FIFA World Cup,Group Stage,South Korea,Ghana,2.0,3.0,2.75,3.2,2.88,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-28_cameroon_serbia,2022-11-28,FIFA World Cup,Group Stage,Cameroon,Serbia,3.0,3.0,5.0,3.8,1.7,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-28_cameroon_serbia,2022-11-28,FIFA World Cup,Group Stage,Cameroon,Serbia,3.0,3.0,5.7,3.95,1.73,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-28_cameroon_serbia,2022-11-28,FIFA World Cup,Group Stage,Cameroon,Serbia,3.0,3.0,5.17,3.73,1.69,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-28_cameroon_serbia,2022-11-28,FIFA World Cup,Group Stage,Cameroon,Serbia,3.0,3.0,5.6,3.8,1.71,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-27_spain_germany,2022-11-27,FIFA World Cup,Group Stage,Spain,Germany,1.0,1.0,2.5,3.5,2.75,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-27_spain_germany,2022-11-27,FIFA World Cup,Group Stage,Spain,Germany,1.0,1.0,2.62,3.5,2.98,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-27_spain_germany,2022-11-27,FIFA World Cup,Group Stage,Spain,Germany,1.0,1.0,2.5,3.38,2.79,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-27_spain_germany,2022-11-27,FIFA World Cup,Group Stage,Spain,Germany,1.0,1.0,2.6,3.5,2.88,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-27_croatia_canada,2022-11-27,FIFA World Cup,Group Stage,Croatia,Canada,4.0,1.0,2.25,3.25,3.5,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-27_croatia_canada,2022-11-27,FIFA World Cup,Group Stage,Croatia,Canada,4.0,1.0,2.32,3.35,3.6,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-27_croatia_canada,2022-11-27,FIFA World Cup,Group Stage,Croatia,Canada,4.0,1.0,2.2,3.23,3.47,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-27_croatia_canada,2022-11-27,FIFA World Cup,Group Stage,Croatia,Canada,4.0,1.0,2.25,3.3,3.65,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-27_belgium_morocco,2022-11-27,FIFA World Cup,Group Stage,Belgium,Morocco,0.0,2.0,1.9,3.5,4.2,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-27_belgium_morocco,2022-11-27,FIFA World Cup,Group Stage,Belgium,Morocco,0.0,2.0,1.97,3.45,4.8,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-27_belgium_morocco,2022-11-27,FIFA World Cup,Group Stage,Belgium,Morocco,0.0,2.0,1.88,3.35,4.41,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-27_belgium_morocco,2022-11-27,FIFA World Cup,Group Stage,Belgium,Morocco,0.0,2.0,1.95,3.5,4.75,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-27_japan_costa_rica,2022-11-27,FIFA World Cup,Group Stage,Japan,Costa Rica,0.0,1.0,1.45,4.33,7.5,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-27_japan_costa_rica,2022-11-27,FIFA World Cup,Group Stage,Japan,Costa Rica,0.0,1.0,1.52,4.5,8.2,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-27_japan_costa_rica,2022-11-27,FIFA World Cup,Group Stage,Japan,Costa Rica,0.0,1.0,1.47,4.15,7.36,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-27_japan_costa_rica,2022-11-27,FIFA World Cup,Group Stage,Japan,Costa Rica,0.0,1.0,1.51,4.33,7.75,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-26_argentina_mexico,2022-11-26,FIFA World Cup,Group Stage,Argentina,Mexico,2.0,0.0,1.55,3.8,7.0,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-26_argentina_mexico,2022-11-26,FIFA World Cup,Group Stage,Argentina,Mexico,2.0,0.0,1.58,4.1,7.6,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-26_argentina_mexico,2022-11-26,FIFA World Cup,Group Stage,Argentina,Mexico,2.0,0.0,1.52,3.89,7.1,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-26_argentina_mexico,2022-11-26,FIFA World Cup,Group Stage,Argentina,Mexico,2.0,0.0,1.58,4.1,8.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-26_france_denmark,2022-11-26,FIFA World Cup,Group Stage,France,Denmark,2.0,1.0,1.8,3.6,4.5,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-26_france_denmark,2022-11-26,FIFA World Cup,Group Stage,France,Denmark,2.0,1.0,1.86,3.65,5.1,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-26_france_denmark,2022-11-26,FIFA World Cup,Group Stage,France,Denmark,2.0,1.0,1.81,3.47,4.67,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-26_france_denmark,2022-11-26,FIFA World Cup,Group Stage,France,Denmark,2.0,1.0,1.86,3.6,4.8,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-26_poland_saudi_arabia,2022-11-26,FIFA World Cup,Group Stage,Poland,Saudi Arabia,2.0,0.0,1.7,3.6,5.25,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-26_poland_saudi_arabia,2022-11-26,FIFA World Cup,Group Stage,Poland,Saudi Arabia,2.0,0.0,1.75,3.75,6.0,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-26_poland_saudi_arabia,2022-11-26,FIFA World Cup,Group Stage,Poland,Saudi Arabia,2.0,0.0,1.7,3.54,5.45,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-26_poland_saudi_arabia,2022-11-26,FIFA World Cup,Group Stage,Poland,Saudi Arabia,2.0,0.0,1.74,3.65,6.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-26_tunisia_australia,2022-11-26,FIFA World Cup,Group Stage,Tunisia,Australia,0.0,1.0,2.15,3.3,3.6,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-26_tunisia_australia,2022-11-26,FIFA World Cup,Group Stage,Tunisia,Australia,0.0,1.0,2.26,3.55,3.55,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-26_tunisia_australia,2022-11-26,FIFA World Cup,Group Stage,Tunisia,Australia,0.0,1.0,2.16,3.27,3.51,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-26_tunisia_australia,2022-11-26,FIFA World Cup,Group Stage,Tunisia,Australia,0.0,1.0,2.2,3.4,3.65,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-25_england_united_states,2022-11-25,FIFA World Cup,Group Stage,England,United States,0.0,0.0,1.45,4.2,8.0,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-25_england_united_states,2022-11-25,FIFA World Cup,Group Stage,England,United States,0.0,0.0,1.5,4.4,9.0,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-25_england_united_states,2022-11-25,FIFA World Cup,Group Stage,England,United States,0.0,0.0,1.46,4.14,7.69,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-25_england_united_states,2022-11-25,FIFA World Cup,Group Stage,England,United States,0.0,0.0,1.5,4.33,8.5,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-25_netherlands_ecuador,2022-11-25,FIFA World Cup,Group Stage,Netherlands,Ecuador,1.0,1.0,1.85,3.3,4.75,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-25_netherlands_ecuador,2022-11-25,FIFA World Cup,Group Stage,Netherlands,Ecuador,1.0,1.0,1.91,3.5,5.1,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-25_netherlands_ecuador,2022-11-25,FIFA World Cup,Group Stage,Netherlands,Ecuador,1.0,1.0,1.83,3.36,4.75,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-25_netherlands_ecuador,2022-11-25,FIFA World Cup,Group Stage,Netherlands,Ecuador,1.0,1.0,1.86,3.5,5.1,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-25_qatar_senegal,2022-11-25,FIFA World Cup,Group Stage,Qatar,Senegal,1.0,3.0,5.25,3.6,1.7,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-25_qatar_senegal,2022-11-25,FIFA World Cup,Group Stage,Qatar,Senegal,1.0,3.0,5.9,3.7,1.77,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-25_qatar_senegal,2022-11-25,FIFA World Cup,Group Stage,Qatar,Senegal,1.0,3.0,5.44,3.55,1.7,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-25_qatar_senegal,2022-11-25,FIFA World Cup,Group Stage,Qatar,Senegal,1.0,3.0,6.25,3.65,1.74,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-25_wales_iran,2022-11-25,FIFA World Cup,Group Stage,Wales,Iran,0.0,2.0,2.1,3.2,3.8,,,,oddsportal,bet365,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-25_wales_iran,2022-11-25,FIFA World Cup,Group Stage,Wales,Iran,0.0,2.0,2.22,3.25,4.0,,,,oddsportal,betfair_exch,closing,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2022-11-25_wales_iran,2022-11-25,FIFA World Cup,Group Stage,Wales,Iran,0.0,2.0,2.11,3.16,3.76,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
