date,home_team,away_team,country,neutral,home_confederation,away_confederation,host_confederation,is_home_country,is_away_country,is_home_confed,is_away_confed
2014-07-02,Vietnam,Myanmar,Vietnam,False,AFC,AFC,AFC,True,False,True,True
2014-07-04,France,Germany,Brazil,True,UEFA,UEFA,CONMEBOL,False,False,False,False
2014-07-04,Brazil,Colombia,Brazil,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
2014-07-05,Argentina,Belgium,Brazil,True,CONMEBOL,UEFA,CONMEBOL,False,False,True,False
2014-07-05,Netherlands,Costa Rica,Brazil,True,UEFA,CONCACAF,CONMEBOL,False,False,False,False
2014-07-06,Malawi,Mozambique,Malawi,False,CAF,CAF,CAF,True,False,True,True
2014-07-08,Brazil,Germany,Brazil,False,CONMEBOL,UEFA,CONMEBOL,True,False,True,False
2014-07-09,Netherlands,Argentina,Brazil,True,UEFA,CONMEBOL,CONMEBOL,False,False,False,True
2014-07-11,Uganda,Seychelles,Uganda,False,CAF,CAF,CAF,True,False,True,True
2014-07-12,Brazil,Netherlands,Brazil,False,CONMEBOL,UEFA,CONMEBOL,True,False,True,False
2014-07-12,Rwanda,Gabon,Rwanda,False,CAF,CAF,CAF,True,False,True,True
2014-07-13,Germany,Argentina,Brazil,True,UEFA,CONMEBOL,CONMEBOL,False,False,False,True
2014-07-14,Qatar,Indonesia,Qatar,False,AFC,AFC,AFC,True,False,True,True
2014-07-14,Botswana,Lesotho,Botswana,False,CAF,CAF,CAF,True,False,True,True
2014-07-15,Kenya,Burundi,Kenya,False,CAF,CAF,CAF,True,False,True,True
2014-07-15,Uganda,Malawi,Uganda,False,CAF,CAF,CAF,True,False,True,True
2014-07-19,Botswana,Guinea-Bissau,Botswana,False,CAF,CAF,CAF,True,False,True,True
2014-07-19,Sierra Leone,Seychelles,Sierra Leone,False,CAF,CAF,CAF,True,False,True,True
2014-07-19,Uganda,Mauritania,Uganda,False,CAF,CAF,CAF,True,False,True,True
2014-07-20,Benin,Malawi,Benin,False,CAF,CAF,CAF,True,False,True,True
2014-07-20,Congo,Rwanda,Congo,False,CAF,CAF,CAF,True,False,True,True
2014-07-20,Lesotho,Kenya,Lesotho,False,CAF,CAF,CAF,True,False,True,True
2014-07-20,Tanzania,Mozambique,Tanzania,False,CAF,CAF,CAF,True,False,True,True
2014-07-21,Guam,Macau,Guam,False,AFC,AFC,AFC,True,False,True,True
2014-07-21,Mongolia,Northern Mariana Islands,Guam,True,AFC,AFC,AFC,False,False,True,True
2014-07-23,Northern Mariana Islands,Macau,Guam,True,AFC,AFC,AFC,False,False,True,True
2014-07-23,Guam,Mongolia,Guam,False,AFC,AFC,AFC,True,False,True,True
2014-07-25,Guam,Northern Mariana Islands,Guam,False,AFC,AFC,AFC,True,False,True,True
2014-07-25,Macau,Mongolia,Guam,True,AFC,AFC,AFC,False,False,True,True
2014-07-27,Gabon,Rwanda,Gabon,False,CAF,CAF,CAF,True,False,True,True
2014-08-02,Guinea-Bissau,Botswana,Guinea-Bissau,False,CAF,CAF,CAF,True,False,True,True
2014-08-02,Malawi,Benin,Malawi,False,CAF,CAF,CAF,True,False,True,True
2014-08-02,Rwanda,Congo,Rwanda,False,CAF,CAF,CAF,True,False,True,True
2014-08-03,Mozambique,Tanzania,Mozambique,False,CAF,CAF,CAF,True,False,True,True
2014-08-03,Kenya,Lesotho,Kenya,False,CAF,CAF,CAF,True,False,True,True
2014-08-03,Mauritania,Uganda,Mauritania,False,CAF,CAF,CAF,True,False,True,True
2014-08-06,Peru,Panama,Peru,False,CONMEBOL,CONCACAF,CONMEBOL,True,False,True,False
2014-08-08,Tajikistan,Malaysia,Tajikistan,False,AFC,AFC,AFC,True,False,True,True
2014-08-09,Raetia,Sealand,Switzerland,False,UEFA,UEFA,UEFA,False,False,True,True
2014-08-10,Seborga,Sealand,Italy,False,UEFA,UEFA,UEFA,False,False,True,True
2014-08-12,Kazakhstan,Tajikistan,Kazakhstan,False,UEFA,AFC,UEFA,True,False,True,False
2014-08-13,Angola,Botswana,Angola,False,CAF,CAF,CAF,True,False,True,True
2014-08-14,Guatemala,Nicaragua,Guatemala,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
2014-08-16,British Virgin Islands,Saint Martin,British Virgin Islands,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
2014-08-20,Azerbaijan,Uzbekistan,Azerbaijan,False,UEFA,AFC,UEFA,True,False,True,False
2014-08-20,Panama,Cuba,Panama,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
2014-08-23,Guatemala,Cuba,Guatemala,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
2014-08-24,French Guiana,Suriname,French Guiana,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
2014-08-26,Saint Lucia,Martinique,Saint Lucia,False,UEFA,CONCACAF,UEFA,True,False,True,False
2014-08-26,Seychelles,Sri Lanka,Seychelles,False,CAF,AFC,CAF,True,False,True,False
2014-08-27,Norway,United Arab Emirates,Norway,False,UEFA,AFC,UEFA,True,False,True,False
2014-08-28,Saint Lucia,Martinique,Saint Lucia,False,UEFA,CONCACAF,UEFA,True,False,True,False
2014-08-28,Seychelles,Sri Lanka,Seychelles,False,CAF,AFC,CAF,True,False,True,False
2014-08-30,Egypt,Kenya,Egypt,False,CAF,CAF,CAF,True,False,True,True
2014-08-30,El Salvador,Dominican Republic,El Salvador,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
2014-08-31,Zambia,Sudan,Zambia,False,CAF,CAF,CAF,True,False,True,True
2014-09-02,Niger,Uganda,Niger,False,CAF,CAF,CAF,True,False,True,True
2014-09-03,Russia,Azerbaijan,Russia,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-03,Puerto Rico,Curaçao,Puerto Rico,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
2014-09-03,Philippines,Taiwan,Philippines,False,AFC,UEFA,AFC,True,False,True,False
2014-09-03,Morocco,Qatar,Morocco,False,CAF,AFC,CAF,True,False,True,False
2014-09-03,Lithuania,United Arab Emirates,Austria,True,UEFA,AFC,UEFA,False,False,True,False
2014-09-03,Latvia,Armenia,Latvia,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-03,Guyana,Dominica,Saint Kitts and Nevis,True,CONCACAF,CONCACAF,UEFA,False,False,False,False
2014-09-03,Republic of Ireland,Oman,Republic of Ireland,False,UEFA,AFC,UEFA,True,False,True,False
2014-09-03,Ukraine,Moldova,Ukraine,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-03,England,Norway,England,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-03,Denmark,Turkey,Denmark,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-03,Czech Republic,United States,Czech Republic,False,UEFA,CONCACAF,UEFA,True,False,True,False
2014-09-03,Costa Rica,Nicaragua,United States,True,CONCACAF,CONCACAF,CONCACAF,False,False,True,True
2014-09-03,Myanmar,Palestine,Philippines,True,AFC,AFC,AFC,False,False,True,True
2014-09-03,Grenada,French Guiana,Puerto Rico,True,CONCACAF,CONCACAF,CONCACAF,False,False,True,True
2014-09-03,Germany,Argentina,Germany,False,UEFA,CONMEBOL,UEFA,True,False,True,False
2014-09-04,Slovakia,Malta,Slovakia,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-04,France,Spain,France,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-04,Uzbekistan,Jordan,Uzbekistan,False,AFC,AFC,AFC,True,False,True,True
2014-09-04,Italy,Netherlands,Italy,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-04,Sweden,Estonia,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-04,Iraq,Peru,United Arab Emirates,True,AFC,CONMEBOL,AFC,False,False,True,False
2014-09-04,Bosnia and Herzegovina,Liechtenstein,Bosnia and Herzegovina,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-04,Croatia,Cyprus,Croatia,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-04,China,Kuwait,China,False,AFC,AFC,AFC,True,False,True,True
2014-09-04,Belgium,Australia,Belgium,False,UEFA,AFC,UEFA,True,False,True,False
2014-09-04,Belarus,Tajikistan,Belarus,False,UEFA,AFC,UEFA,True,False,True,False
2014-09-05,Suriname,Bonaire,Martinique,True,CONCACAF,CONCACAF,CONCACAF,False,False,True,True
2014-09-05,Sudan,South Africa,Sudan,False,CAF,CAF,CAF,True,False,True,True
2014-09-05,Saint Vincent and the Grenadines,Anguilla,Antigua and Barbuda,True,UEFA,CONCACAF,CONCACAF,False,False,False,True
2014-09-05,Saint Lucia,Guyana,Saint Kitts and Nevis,True,UEFA,CONCACAF,UEFA,False,False,True,False
2014-09-05,Saint Kitts and Nevis,Dominica,Saint Kitts and Nevis,False,UEFA,CONCACAF,UEFA,True,False,True,False
2014-09-05,Senegal,Egypt,Senegal,False,CAF,CAF,CAF,True,False,True,True
2014-09-05,South Korea,Venezuela,South Korea,False,AFC,CONMEBOL,AFC,True,False,True,False
2014-09-05,Kazakhstan,Kyrgyzstan,Kazakhstan,False,UEFA,AFC,UEFA,True,False,True,False
2014-09-05,Brazil,Colombia,United States,True,CONMEBOL,CONMEBOL,CONCACAF,False,False,False,False
2014-09-05,Japan,Uruguay,Japan,False,AFC,CONMEBOL,AFC,True,False,True,False
2014-09-05,Guinea,Togo,Morocco,True,CAF,CAF,CAF,False,False,True,True
2014-09-05,Curaçao,Grenada,Puerto Rico,True,CONCACAF,CONCACAF,CONCACAF,False,False,True,True
2014-09-05,Puerto Rico,French Guiana,Puerto Rico,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
2014-09-06,Philippines,Myanmar,Philippines,False,AFC,AFC,AFC,True,False,True,True
2014-09-06,Singapore,Papua New Guinea,Singapore,False,AFC,OFC,AFC,True,False,True,False
2014-09-06,Tunisia,Botswana,Tunisia,False,CAF,CAF,CAF,True,False,True,True
2014-09-06,DR Congo,Cameroon,DR Congo,False,CAF,CAF,CAF,True,False,True,True
2014-09-06,Zambia,Mozambique,Zambia,False,CAF,CAF,CAF,True,False,True,True
2014-09-06,Palestine,Taiwan,Philippines,True,AFC,UEFA,AFC,False,False,True,False
2014-09-06,Vietnam,Hong Kong,Vietnam,False,AFC,AFC,AFC,True,False,True,True
2014-09-06,Nigeria,Congo,Nigeria,False,CAF,CAF,CAF,True,False,True,True
2014-09-06,Burkina Faso,Lesotho,Burkina Faso,False,CAF,CAF,CAF,True,False,True,True
2014-09-06,Mexico,Chile,United States,True,CONCACAF,CONMEBOL,CONCACAF,False,False,True,False
2014-09-06,Ivory Coast,Sierra Leone,Ivory Coast,False,CAF,CAF,CAF,True,False,True,True
2014-09-06,Ghana,Uganda,Ghana,False,CAF,CAF,CAF,True,False,True,True
2014-09-06,Gabon,Angola,Gabon,False,CAF,CAF,CAF,True,False,True,True
2014-09-06,Ethiopia,Algeria,Ethiopia,False,CAF,CAF,CAF,True,False,True,True
2014-09-06,Niger,Cape Verde,Niger,False,CAF,CAF,CAF,True,False,True,True
2014-09-07,Serbia,France,Serbia,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-07,Puerto Rico,Grenada,Puerto Rico,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
2014-09-07,Portugal,Albania,Portugal,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-07,Paraguay,United Arab Emirates,Austria,True,CONMEBOL,AFC,UEFA,False,False,False,False
2014-09-07,Morocco,Libya,Morocco,False,CAF,CAF,CAF,True,False,True,True
2014-09-07,Mali,Malawi,Mali,False,CAF,CAF,CAF,True,False,True,True
2014-09-07,Hungary,Northern Ireland,Hungary,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-07,Greece,Romania,Greece,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-07,Gibraltar,Poland,Portugal,True,UEFA,UEFA,UEFA,False,False,True,True
2014-09-07,Kosovo,Oman,Kosovo,False,UEFA,AFC,UEFA,True,False,True,False
2014-09-07,Georgia,Republic of Ireland,Georgia,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-07,French Guiana,Curaçao,Puerto Rico,True,CONCACAF,CONCACAF,CONCACAF,False,False,True,True
2014-09-07,Faroe Islands,Finland,Faroe Islands,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-07,Dominica,Saint Lucia,Saint Kitts and Nevis,True,CONCACAF,UEFA,UEFA,False,False,False,True
2014-09-07,Denmark,Armenia,Denmark,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-07,Costa Rica,Panama,United States,True,CONCACAF,CONCACAF,CONCACAF,False,False,True,True
2014-09-07,Burundi,Tanzania,Burundi,False,CAF,CAF,CAF,True,False,True,True
2014-09-07,Bonaire,Barbados,Martinique,True,CONCACAF,CONCACAF,CONCACAF,False,False,True,True
2014-09-07,Germany,Scotland,Germany,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-08,Switzerland,England,Switzerland,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-08,Spain,North Macedonia,Spain,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-08,San Marino,Lithuania,San Marino,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-08,Russia,Liechtenstein,Russia,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-08,Montenegro,Moldova,Montenegro,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-08,Austria,Sweden,Austria,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-08,South Korea,Uruguay,South Korea,False,AFC,CONMEBOL,AFC,True,False,True,False
2014-09-08,Estonia,Slovenia,Estonia,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-08,Australia,Saudi Arabia,England,True,AFC,AFC,UEFA,False,False,False,False
2014-09-08,Ukraine,Slovakia,Ukraine,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-08,Luxembourg,Belarus,Luxembourg,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-08,Uzbekistan,New Zealand,Uzbekistan,False,AFC,OFC,AFC,True,False,True,False
2014-09-09,Kuwait,Bahrain,Kuwait,False,AFC,AFC,AFC,True,False,True,True
2014-09-09,Kazakhstan,Latvia,Kazakhstan,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-09,Mexico,Bolivia,United States,True,CONCACAF,CONMEBOL,CONCACAF,False,False,True,False
2014-09-09,Haiti,Chile,United States,True,CONCACAF,CONMEBOL,CONCACAF,False,False,True,False
2014-09-09,Qatar,Peru,Qatar,False,AFC,CONMEBOL,AFC,True,False,True,False
2014-09-09,Singapore,Hong Kong,Singapore,False,AFC,AFC,AFC,True,False,True,True
2014-09-09,Norway,Italy,Norway,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-09,Japan,Venezuela,Japan,False,AFC,CONMEBOL,AFC,True,False,True,False
2014-09-09,Bosnia and Herzegovina,Cyprus,Bosnia and Herzegovina,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-09,Iceland,Turkey,Iceland,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-09,Czech Republic,Netherlands,Czech Republic,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-09,Croatia,Malta,Croatia,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-09,China,Jordan,China,False,AFC,AFC,AFC,True,False,True,True
2014-09-09,Indonesia,Yemen,Indonesia,False,AFC,AFC,AFC,True,False,True,True
2014-09-09,Azerbaijan,Bulgaria,Azerbaijan,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-09,Andorra,Wales,Andorra,False,UEFA,UEFA,UEFA,True,False,True,True
2014-09-10,Uganda,Guinea,Uganda,False,CAF,CAF,CAF,True,False,True,True
2014-09-10,Togo,Ghana,Togo,False,CAF,CAF,CAF,True,False,True,True
2014-09-10,South Africa,Nigeria,South Africa,False,CAF,CAF,CAF,True,False,True,True
2014-09-10,Mozambique,Niger,Mozambique,False,CAF,CAF,CAF,True,False,True,True
2014-09-10,Malawi,Ethiopia,Malawi,False,CAF,CAF,CAF,True,False,True,True
2014-09-10,Lesotho,Gabon,Lesotho,False,CAF,CAF,CAF,True,False,True,True
2014-09-10,Egypt,Tunisia,Egypt,False,CAF,CAF,CAF,True,False,True,True
2014-09-10,Congo,Sudan,Congo,False,CAF,CAF,CAF,True,False,True,True
2014-09-10,Cape Verde,Zambia,Cape Verde,False,CAF,CAF,CAF,True,False,True,True
2014-09-10,Cameroon,Ivory Coast,Cameroon,False,CAF,CAF,CAF,True,False,True,True
2014-09-10,Botswana,Senegal,Botswana,False,CAF,CAF,CAF,True,False,True,True
2014-09-10,Angola,Burkina Faso,Angola,False,CAF,CAF,CAF,True,False,True,True
2014-09-10,Algeria,Mali,Algeria,False,CAF,CAF,CAF,True,False,True,True
2014-09-10,DR Congo,Sierra Leone,DR Congo,False,CAF,CAF,CAF,True,False,True,True
2014-09-14,Indonesia,Malaysia,Indonesia,False,AFC,AFC,AFC,True,False,True,True
2014-09-20,Malaysia,Cambodia,Malaysia,False,AFC,AFC,AFC,True,False,True,True
2014-09-25,Indonesia,Cambodia,Indonesia,False,AFC,AFC,AFC,True,False,True,True
2014-09-30,Botswana,Zimbabwe,Botswana,False,CAF,CAF,CAF,True,False,True,True
2014-10-06,India,Palestine,India,False,AFC,AFC,AFC,True,False,True,True
2014-10-06,Qatar,Uzbekistan,Qatar,False,AFC,AFC,AFC,True,False,True,True
2014-10-08,Trinidad and Tobago,Dominican Republic,Trinidad and Tobago,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
2014-10-08,Saint Kitts and Nevis,Barbados,Haiti,True,UEFA,CONCACAF,CONCACAF,False,False,False,True
2014-10-08,Antigua and Barbuda,Saint Lucia,Trinidad and Tobago,True,CONCACAF,UEFA,CONCACAF,False,False,True,False
2014-10-08,Curaçao,Martinique,Guadeloupe,True,CONCACAF,CONCACAF,CONCACAF,False,False,True,True
2014-10-08,Haiti,French Guiana,Haiti,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
2014-10-09,Slovenia,Switzerland,Slovenia,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-09,Slovakia,Spain,Slovakia,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-09,Qatar,Lebanon,Qatar,False,AFC,AFC,AFC,True,False,True,True
2014-10-09,Morocco,Central African Republic,Morocco,False,CAF,CAF,CAF,True,False,True,True
2014-10-09,Moldova,Austria,Moldova,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-09,Sweden,Russia,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-09,Lithuania,Estonia,Lithuania,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-09,Liechtenstein,Montenegro,Liechtenstein,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-09,England,San Marino,England,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-09,Belarus,Ukraine,Belarus,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-09,North Macedonia,Luxembourg,North Macedonia,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-10,Oman,Costa Rica,Oman,False,AFC,CONCACAF,AFC,True,False,True,False
2014-10-10,Saudi Arabia,Uruguay,Saudi Arabia,False,AFC,CONMEBOL,AFC,True,False,True,False
2014-10-10,Senegal,Tunisia,Senegal,False,CAF,CAF,CAF,True,False,True,True
2014-10-10,Saint Vincent and the Grenadines,Curaçao,Guadeloupe,True,UEFA,CONCACAF,CONCACAF,False,False,False,True
2014-10-10,Trinidad and Tobago,Saint Lucia,Trinidad and Tobago,False,CONCACAF,UEFA,CONCACAF,True,False,True,False
2014-10-10,Uzbekistan,Bahrain,United Arab Emirates,True,AFC,AFC,AFC,False,False,True,True
2014-10-10,United Arab Emirates,Australia,United Arab Emirates,False,AFC,AFC,AFC,True,False,True,True
2014-10-10,Wales,Bosnia and Herzegovina,Wales,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-10,Yemen,Iraq,Bahrain,True,AFC,AFC,AFC,False,False,True,True
2014-10-10,Chile,Peru,Chile,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
2014-10-10,Netherlands,Kazakhstan,Netherlands,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-10,Turkey,Czech Republic,Turkey,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-10,Malta,Norway,Malta,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-10,Hong Kong,Singapore,Hong Kong,False,AFC,AFC,AFC,True,False,True,True
2014-10-10,Latvia,Iceland,Latvia,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-10,Belgium,Andorra,Belgium,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-10,Lesotho,Angola,Lesotho,False,CAF,CAF,CAF,True,False,True,True
2014-10-10,Bulgaria,Croatia,Bulgaria,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-10,China,Thailand,China,False,AFC,AFC,AFC,True,False,True,True
2014-10-10,Cyprus,Israel,Cyprus,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-10,Botswana,Egypt,Botswana,False,CAF,CAF,CAF,True,False,True,True
2014-10-10,Italy,Azerbaijan,Italy,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-10,Japan,Jamaica,Japan,False,AFC,CONCACAF,AFC,True,False,True,False
2014-10-10,Jordan,Kuwait,Jordan,False,AFC,AFC,AFC,True,False,True,True
2014-10-10,South Korea,Paraguay,South Korea,False,AFC,CONMEBOL,AFC,True,False,True,False
2014-10-10,French Guiana,Saint Kitts and Nevis,Haiti,True,CONCACAF,UEFA,CONCACAF,False,False,True,False
2014-10-11,Uganda,Togo,Uganda,False,CAF,CAF,CAF,True,False,True,True
2014-10-11,Sudan,Nigeria,Sudan,False,CAF,CAF,CAF,True,False,True,True
2014-10-11,Scotland,Georgia,Scotland,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-11,Romania,Hungary,Romania,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-11,Poland,Germany,Poland,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-11,Northern Ireland,Faroe Islands,Northern Ireland,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-11,Niger,Zambia,Niger,False,CAF,CAF,CAF,True,False,True,True
2014-10-11,Mozambique,Cape Verde,Mozambique,False,CAF,CAF,CAF,True,False,True,True
2014-10-11,Malawi,Algeria,Malawi,False,CAF,CAF,CAF,True,False,True,True
2014-10-11,Republic of Ireland,Gibraltar,Republic of Ireland,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-11,France,Portugal,France,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-11,Gabon,Burkina Faso,Gabon,False,CAF,CAF,CAF,True,False,True,True
2014-10-11,Finland,Greece,Finland,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-11,Ethiopia,Mali,Ethiopia,False,CAF,CAF,CAF,True,False,True,True
2014-10-11,DR Congo,Ivory Coast,DR Congo,False,CAF,CAF,CAF,True,False,True,True
2014-10-11,Congo,South Africa,Congo,False,CAF,CAF,CAF,True,False,True,True
2014-10-11,Cameroon,Sierra Leone,Cameroon,False,CAF,CAF,CAF,True,False,True,True
2014-10-11,Armenia,Serbia,Armenia,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-11,Argentina,Brazil,China,True,CONMEBOL,CONMEBOL,AFC,False,False,False,False
2014-10-11,Albania,Denmark,Albania,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-11,Guinea,Ghana,Morocco,True,CAF,CAF,CAF,False,False,True,True
2014-10-12,Philippines,Papua New Guinea,Philippines,False,AFC,OFC,AFC,True,False,True,False
2014-10-12,Russia,Moldova,Russia,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-12,Saint Lucia,Dominican Republic,Trinidad and Tobago,True,UEFA,CONCACAF,CONCACAF,False,False,False,True
2014-10-12,Pakistan,Palestine,Pakistan,False,AFC,AFC,AFC,True,False,True,True
2014-10-12,Ukraine,North Macedonia,Ukraine,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-12,Tanzania,Benin,Tanzania,False,CAF,CAF,CAF,True,False,True,True
2014-10-12,Trinidad and Tobago,Antigua and Barbuda,Trinidad and Tobago,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
2014-10-12,Sweden,Liechtenstein,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-12,Mexico,Panama,Mexico,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
2014-10-12,Belarus,Slovakia,Belarus,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-12,Lithuania,Slovenia,Lithuania,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-12,Laos,Cambodia,Laos,False,AFC,AFC,AFC,True,False,True,True
2014-10-12,Haiti,Saint Kitts and Nevis,Haiti,False,CONCACAF,UEFA,CONCACAF,True,False,True,False
2014-10-12,Guadeloupe,Curaçao,Guadeloupe,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
2014-10-12,Estonia,England,Estonia,False,UEFA,UEFA,UEFA,True,False,True,True
2014-10-12,Timor-Leste,Brunei,Laos,True,AFC,UEFA,AFC,False,False,True,False
2014-10-12,Barbados,French Guiana,Haiti,True,CONCACAF,CONCACAF,CONCACAF,False,False,True,True
